tijdstip,conditie,brein,breinZaad,wereldZaad,pogingen,neuronenStart,neuronenEind,dichtheid,sens,work,refl,mem,neut,lr,lam,decay,wmax,stepMax,memLeak,prop,noise0,lrAnneal,traceOud,structOn,structEvery,pruneT,sprout,growOn,retypeOn,inputOnlySens,obstakels,maxSteps,worldEvery,toetsModus,succesPct,succes20,toetsPct,gemStappenBijSucces,botsingenPerPoging,rekentijdMs,verbindingen,actieveVerbindingen,gemAbsW,kortstePad,reflexbogen,lussen,meedoendeNeuronen,losgeraakt,gesnoeid,bijgegroeid,nieuweNeuronen,typeVeranderingen,toetsStreng,benchWerelden,benchHerhalingen,benchBeleid,benchBeleidCI,benchStreng,benchStrengCI,benchStappen,gradExact,terugkoppeling,kbLeerStap,kbInfStap,pogingenTot80,stappenTot80,kbTot80,perturbGain,criticus,criticusLr,criticusGamma,perturbFrac,beleidsvorm,goalHide,goalBlink,memHorizon,memCos,memCosBlind
2026-09-09T14:53:24.207Z,ang-vast,brein-01,1015,1,500,60,60,35,4,47,3,6,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.594,0.95,0.65,170.929293,55.166,6134,2605,1285,0.101944,2,2,7,59,1,0,0,0,0,0.55,500,3,0.626,0.036048,0.432,0.043463,173.958466,,,,,188,46308,,,,,,,,,,,,
2026-09-09T14:53:32.907Z,gelaagd-1x150,brein-01,1000,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.72,0.9,0.7,112.233333,77.54,5119,3000,2097,0.105274,2,0,0,146,4,0,0,0,0,0.4,500,3,0.672667,0.037291,0.414,0.043217,103.553023,,,,,64,12783,,,,,,,,,,,,
2026-09-09T14:53:41.782Z,gelaagd-1x150,brein-01,1001,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.722,0.85,0.65,118.144044,73.89,5236,3000,2012,0.103692,2,0,0,140,10,0,0,0,0,0.35,500,3,0.673333,0.037496,0.398,0.042948,109.149505,,,,,55,11646,,,,,,,,,,,,
2026-09-09T14:53:50.769Z,gelaagd-1x150,brein-01,1002,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.692,0.95,0.6,115.763006,80.368,5382,3000,1916,0.103016,2,0,0,141,9,0,0,0,0,0.45,500,3,0.670667,0.037635,0.408,0.043122,107.649105,,,,,45,9612,,,,,,,,,,,,
2026-09-09T14:53:59.890Z,gelaagd-1x150,brein-01,1003,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.712,0.8,0.9,121.157303,78.12,5394,3000,1896,0.101926,2,0,0,138,12,0,0,0,0,0.45,500,3,0.686,0.037348,0.402,0.04302,110.082604,,,,,45,9904,,,,,,,,,,,,
2026-09-09T14:54:08.600Z,gelaagd-1x150,brein-01,1004,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.734,0.95,0.75,115.035422,75.438,5145,3000,1831,0.103531,2,0,0,136,14,0,0,0,0,0.55,500,3,0.690667,0.037578,0.5,0.043871,104.793436,,,,,56,11263,,,,,,,,,,,,
2026-09-09T14:54:19.267Z,gelaagd-1x150,brein-01,1005,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.698,1,0.6,111.524355,78.566,5759,3000,1984,0.103969,2,0,0,141,9,0,0,0,0,0.4,500,3,0.646,0.038648,0.364,0.042217,105.75129,,,,,69,14012,,,,,,,,,,,,
2026-09-09T14:54:28.144Z,gelaagd-1x150,brein-01,1006,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.716,0.9,0.8,115.581006,78.108,5184,3000,2069,0.104002,2,0,0,148,2,0,0,0,0,0.5,500,3,0.660667,0.037973,0.426,0.043388,103.523713,,,,,41,8904,,,,,,,,,,,,
2026-09-09T14:54:37.040Z,gelaagd-1x150,brein-01,1007,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.702,0.85,0.75,116.350427,76.136,5321,3000,2011,0.106433,2,0,0,146,4,0,0,0,0,0.3,500,3,0.664667,0.037886,0.414,0.043217,105.616851,,,,,69,13617,,,,,,,,,,,,
2026-09-09T14:54:46.242Z,gelaagd-1x150,brein-01,1008,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.714,0.85,0.75,114.414566,77.368,5529,3000,1764,0.10419,2,0,0,143,7,0,0,0,0,0.4,500,3,0.662,0.037475,0.418,0.043277,105.803625,,,,,71,13743,,,,,,,,,,,,
2026-09-09T14:54:54.994Z,gelaagd-1x150,brein-01,1009,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.71,0.85,0.85,115.56338,79.018,5216,3000,1996,0.106269,2,0,0,147,3,0,0,0,0,0.4,500,3,0.668,0.038357,0.422,0.043334,105.503992,,,,,61,13234,,,,,,,,,,,,
2026-09-09T14:55:04.082Z,gelaagd-1x150,brein-01,1010,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.722,1,0.7,117.515235,73.63,5337,3000,1890,0.102619,2,0,0,143,7,0,0,0,0,0.45,500,3,0.674667,0.037585,0.388,0.042756,110.496047,,,,,56,11701,,,,,,,,,,,,
2026-09-09T14:55:12.910Z,gelaagd-1x150,brein-01,1011,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.706,1,0.7,112.926346,74.818,5204,3000,1945,0.104368,2,0,0,143,7,0,0,0,0,0.4,500,3,0.672,0.037951,0.412,0.043186,105.84623,,,,,63,12978,,,,,,,,,,,,
2026-09-09T14:55:22.060Z,gelaagd-1x150,brein-01,1012,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.67,1,0.65,116.295522,79.336,5476,3000,1692,0.102978,2,0,0,136,14,0,0,0,0,0.4,500,3,0.67,0.03793,0.422,0.043334,110.933333,,,,,62,13780,,,,,,,,,,,,
2026-09-09T14:55:30.911Z,gelaagd-1x150,brein-01,1013,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.716,0.9,0.8,114.430168,76.526,5145,3000,1760,0.103094,2,0,0,148,2,0,0,0,0,0.4,500,3,0.672,0.038131,0.382,0.042632,108.178571,,,,,38,8319,,,,,,,,,,,,
2026-09-09T14:55:39.884Z,gelaagd-1x150,brein-01,1014,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.686,0.8,0.7,112.45481,79.416,5333,3000,1863,0.103847,2,0,0,140,10,0,0,0,0,0.35,500,3,0.662667,0.038087,0.388,0.042756,106.905433,,,,,45,9618,,,,,,,,,,,,
2026-09-09T14:55:48.808Z,gelaagd-1x150,brein-01,1015,1,500,150,150,35,0,150,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.728,0.95,0.8,117.68956,74.258,5166,3000,1962,0.105063,2,0,0,145,5,0,0,0,0,0.35,500,3,0.654,0.03796,0.384,0.042674,107.498471,,,,,64,12874,,,,,,,,,,,,
2026-09-09T14:56:00.056Z,gelaagd-2x46,brein-01,1000,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.58,0.8,0.65,172.927586,47.81,7113,3036,1474,0.103104,3,0,0,90,2,0,0,0,0,0.45,500,3,0.627333,0.037088,0.384,0.042674,169.27949,,,,,120,30050,,,,,,,,,,,,
2026-09-09T14:56:10.174Z,gelaagd-2x46,brein-01,1001,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.636,0.75,0.75,154.037736,63.546,6440,3036,1527,0.103091,3,0,0,87,5,0,0,0,0,0.55,500,3,0.670667,0.036715,0.442,0.043575,145.188867,,,,,72,16809,,,,,,,,,,,,
2026-09-09T14:56:21.361Z,gelaagd-2x46,brein-01,1002,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.566,0.85,0.75,178.745583,44.264,7169,3036,1228,0.101961,3,0,0,87,5,0,0,0,0,0.6,500,3,0.626667,0.037152,0.504,0.043869,180.697872,,,,,195,49261,,,,,,,,,,,,
2026-09-09T14:56:32.936Z,gelaagd-2x46,brein-01,1003,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.516,0.7,0.75,188.062016,43.218,7524,3036,1491,0.098367,3,0,0,90,2,0,0,0,0,0.45,500,3,0.606667,0.037037,0.548,0.043668,190.39011,,,,,368,96194,,,,,,,,,,,,
2026-09-09T14:56:43.468Z,gelaagd-2x46,brein-01,1004,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.604,0.85,0.75,166.533113,56.336,6771,3036,1340,0.100221,3,0,0,89,3,0,0,0,0,0.6,500,3,0.660667,0.036315,0.56,0.043554,164.816347,,,,,72,17689,,,,,,,,,,,,
2026-09-09T14:56:53.929Z,gelaagd-2x46,brein-01,1005,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.654,0.7,0.65,170.69419,47.304,6658,3036,1218,0.102069,3,0,0,89,3,0,0,0,0,0.45,500,3,0.649333,0.036778,0.542,0.043716,162.193018,,,,,61,15161,,,,,,,,,,,,
2026-09-09T14:57:05.625Z,gelaagd-2x46,brein-01,1006,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.566,0.95,0.8,178.699647,48.556,7492,3036,1190,0.100848,3,0,0,90,2,0,0,0,0,0.45,500,3,0.628667,0.037375,0.444,0.043595,171.97667,,,,,75,17941,,,,,,,,,,,,
2026-09-09T14:57:17.379Z,gelaagd-2x46,brein-01,1007,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.568,0.75,0.65,174.112676,50.876,7490,3036,1539,0.104242,3,0,0,90,2,0,0,0,0,0.5,500,3,0.613333,0.037664,0.494,0.043868,171.647826,,,,,119,29844,,,,,,,,,,,,
2026-09-09T15:00:35.665Z,gelaagd-2x46,brein-01,1008,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.594,0.9,0.65,173.309764,61.69,7224,3036,1552,0.103609,3,0,0,87,5,0,0,0,0,0.55,500,3,0.630667,0.037686,0.514,0.043854,160.838266,,,,,62,15563,,,,,,,,,,,,
2026-09-09T15:00:46.846Z,gelaagd-2x46,brein-01,1009,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.628,0.95,0.7,160.636943,50.886,6882,3036,1352,0.10494,3,0,0,88,4,0,0,0,0,0.5,500,3,0.626,0.037672,0.444,0.043595,155.98935,,,,,63,16393,,,,,,,,,,,,
2026-09-09T15:00:59.062Z,gelaagd-2x46,brein-01,1010,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.532,0.7,0.6,177.93985,46.426,7628,3036,1178,0.098473,3,0,0,91,1,0,0,0,0,0.4,500,3,0.528,0.039315,0.506,0.043868,177.755051,,,,,72,17999,,,,,,,,,,,,
2026-09-09T15:01:10.023Z,gelaagd-2x46,brein-01,1011,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.62,0.95,0.75,164.945161,50.612,6928,3036,1505,0.104751,3,0,0,90,2,0,0,0,0,0.55,500,3,0.681333,0.035654,0.592,0.043122,160.202544,,,,,70,16850,,,,,,,,,,,,
2026-09-09T15:01:20.884Z,gelaagd-2x46,brein-01,1012,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.632,0.9,0.75,163.857595,54.778,6816,3036,1247,0.103016,3,0,0,87,5,0,0,0,0,0.65,500,3,0.677333,0.035856,0.544,0.043701,153.567913,,,,,72,17601,,,,,,,,,,,,
2026-09-09T15:01:33.284Z,gelaagd-2x46,brein-01,1013,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.504,0.65,0.65,179.761905,51.898,7810,3036,1221,0.099203,3,0,0,89,3,0,0,0,0,0.55,500,3,0.585333,0.037414,0.496,0.043869,189.406606,,,,,405,103282,,,,,,,,,,,,
2026-09-09T15:01:45.925Z,gelaagd-2x46,brein-01,1014,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.472,0.7,0.65,172.877119,51.98,7865,3036,1502,0.098348,3,0,0,86,6,0,0,0,0,0.6,500,3,0.49,0.040028,0.48,0.043836,178.398639,,,,,259,65678,,,,,,,,,,,,
2026-09-09T15:01:56.860Z,gelaagd-2x46,brein-01,1015,1,500,92,92,35,0,92,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.632,0.95,0.7,159.737342,52.382,6822,3036,1430,0.103994,3,0,0,91,1,0,0,0,0,0.5,500,3,0.676667,0.035642,0.458,0.043716,157.339901,,,,,70,16548,,,,,,,,,,,,
2026-09-09T15:02:21.510Z,gelaagd-1x60,brein-01,1000,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.668,0.95,0.6,139.371257,74.052,2710,1200,681,0.114113,2,0,0,59,1,0,0,0,0,0.45,500,3,0.636,0.037994,0.39,0.042796,123.613208,,,,,45,10536,,,,,,,,,,,,
2026-09-09T15:02:26.369Z,gelaagd-1x60,brein-01,1001,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.674,0.75,0.65,142.836795,70.352,2772,1200,718,0.114279,2,0,0,55,5,0,0,0,0,0.45,500,3,0.646,0.037204,0.432,0.043463,132.04644,,,,,40,9753,,,,,,,,,,,,
2026-09-09T15:02:31.041Z,gelaagd-1x60,brein-01,1002,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.684,1,0.75,143.315789,60.544,2679,1200,665,0.117145,2,0,0,57,3,0,0,0,0,0.35,500,3,0.67,0.036832,0.436,0.04351,129.671642,,,,,39,9851,,,,,,,,,,,,
2026-09-09T15:02:35.566Z,gelaagd-1x60,brein-01,1003,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.7,0.9,0.85,141.008571,57.502,2627,1200,667,0.113692,2,0,0,58,2,0,0,0,0,0.6,500,3,0.698667,0.036328,0.454,0.043685,126.902672,,,,,70,15760,,,,,,,,,,,,
2026-09-09T15:02:40.320Z,gelaagd-1x60,brein-01,1004,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.678,0.95,0.75,144.516224,68.064,2732,1200,591,0.113643,2,0,0,55,5,0,0,0,0,0.4,500,3,0.662667,0.036104,0.378,0.042545,134.554326,,,,,56,13105,,,,,,,,,,,,
2026-09-09T15:02:44.806Z,gelaagd-1x60,brein-01,1005,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.694,0.85,0.65,137.002882,65.586,2578,1200,635,0.115937,2,0,0,57,3,0,0,0,0,0.5,500,3,0.68,0.03693,0.44,0.043554,126.183333,,,,,64,14650,,,,,,,,,,,,
2026-09-09T15:02:49.796Z,gelaagd-1x60,brein-01,1006,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.654,0.9,0.7,141.370031,70.206,2816,1200,674,0.11419,2,0,0,59,1,0,0,0,0,0.5,500,3,0.683333,0.036804,0.394,0.042874,131.640976,,,,,62,14656,,,,,,,,,,,,
2026-09-09T15:02:54.367Z,gelaagd-1x60,brein-01,1007,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.68,0.9,0.7,138.373529,68.98,2628,1200,635,0.119483,2,0,0,55,5,0,0,0,0,0.5,500,3,0.632,0.038102,0.444,0.043595,118.816456,,,,,46,10855,,,,,,,,,,,,
2026-09-09T15:02:58.889Z,gelaagd-1x60,brein-01,1008,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.692,1,0.75,139.008671,63.498,2614,1200,673,0.118381,2,0,0,58,2,0,0,0,0,0.5,500,3,0.674,0.037059,0.406,0.043089,126.089021,,,,,40,9563,,,,,,,,,,,,
2026-09-09T15:03:03.273Z,gelaagd-1x60,brein-01,1009,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.72,0.9,0.85,134.827778,61.998,2507,1200,745,0.121053,2,0,0,59,1,0,0,0,0,0.45,500,3,0.690667,0.036516,0.49,0.043862,119.867761,,,,,39,9248,,,,,,,,,,,,
2026-09-09T15:03:07.894Z,gelaagd-1x60,brein-01,1010,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.694,1,0.65,141.902017,61.992,2642,1200,696,0.11376,2,0,0,54,6,0,0,0,0,0.45,500,3,0.657333,0.0374,0.402,0.04302,131.24645,,,,,64,14474,,,,,,,,,,,,
2026-09-09T15:03:12.483Z,gelaagd-1x60,brein-01,1011,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.66,1,0.75,144.893939,60.398,2691,1200,605,0.115288,2,0,0,57,3,0,0,0,0,0.55,500,3,0.687333,0.036273,0.492,0.043865,130.544132,,,,,69,15695,,,,,,,,,,,,
2026-09-09T15:03:17.310Z,gelaagd-1x60,brein-01,1012,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.648,0.8,0.65,145.759259,67.402,2816,1200,641,0.114817,2,0,0,58,2,0,0,0,0,0.4,500,3,0.676667,0.036308,0.406,0.043089,131.466995,,,,,70,16418,,,,,,,,,,,,
2026-09-09T15:03:21.883Z,gelaagd-1x60,brein-01,1013,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.696,0.9,0.7,145.698276,60.654,2664,1200,634,0.114724,2,0,0,57,3,0,0,0,0,0.45,500,3,0.688667,0.036782,0.472,0.043802,127.156825,,,,,46,11257,,,,,,,,,,,,
2026-09-09T15:03:26.468Z,gelaagd-1x60,brein-01,1014,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.68,1,0.65,139.826471,64.638,2654,1200,776,0.116415,2,0,0,59,1,0,0,0,0,0.5,500,3,0.684667,0.036706,0.436,0.04351,129.502434,,,,,56,13603,,,,,,,,,,,,
2026-09-09T15:03:31.348Z,gelaagd-1x60,brein-01,1015,1,500,60,60,35,0,60,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.664,0.8,0.65,153.403614,62.954,2802,1200,551,0.112807,2,0,0,55,5,0,0,0,0,0.5,500,3,0.649333,0.037286,0.374,0.042455,137.491786,,,,,55,13538,,,,,,,,,,,,
2026-09-10T05:26:06.463Z,ang-vol,brein-01,1000,1,500,60,112,35,12,85,3,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.628,0.85,0.7,159.468153,55.81,6898,3125,1801,0.114452,2,0,11,109,3,755,300,52,55,0.65,500,3,0.672,0.03648,0.566,0.043487,142.77381,0,0,10625.040194,3029.251502,61,15810,167981885,,,,,,,,,,,
2026-09-10T05:26:17.243Z,ang-vol,brein-01,1001,1,500,60,104,35,10,78,4,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.616,0.85,0.7,170.353896,47.268,6747,3011,1788,0.114538,2,4,11,104,0,741,300,44,48,0.5,500,3,0.636667,0.036505,0.482,0.043842,164.779058,0,0,10562.034519,2936.612565,73,17869,188732995,,,,,,,,,,,
2026-09-10T05:26:28.039Z,ang-vol,brein-01,1002,1,500,60,108,35,8,83,5,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.616,0.8,0.75,171.733766,47.438,6833,3060,1588,0.114304,2,4,11,97,11,767,300,48,50,0.75,500,3,0.676667,0.035976,0.544,0.043701,170.417734,0,0,10642.925149,2974.12718,120,29023,308889617,,,,,,,,,,,
2026-09-10T05:26:39.197Z,ang-vol,brein-01,1003,1,500,60,108,35,5,83,10,10,0,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.568,1,0.7,172.102113,55.954,7105,2989,1622,0.114018,2,10,11,107,1,859,300,48,54,0.6,500,3,0.652,0.037065,0.52,0.043836,169,0,0,10695.277541,2921.279867,192,48684,520688892,,,,,,,,,,,
2026-09-10T05:26:50.205Z,ang-vol,brein-01,1004,1,500,60,108,35,9,85,2,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.56,0.95,0.7,178.228571,51.734,7082,3036,1306,0.114685,2,2,11,97,11,751,300,48,48,0.5,500,3,0.642667,0.037304,0.418,0.043277,160.266598,0,0,10614.482062,2959.054811,366,94375,1001741745,,,,,,,,,,,
2026-09-10T05:27:01.976Z,ang-vol,brein-01,1005,1,500,60,112,35,12,78,10,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.494,0.8,0.65,182.744939,41.964,7538,3068,1708,0.112099,2,7,11,105,7,848,300,52,52,0.65,500,3,0.557333,0.036815,0.526,0.043811,187.511962,0,0,10778.635284,2989.900009,64,16309,175788763,,,,,,,,,,,
2026-09-10T05:27:13.748Z,ang-vol,brein-01,1006,1,500,60,114,35,6,94,2,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.506,0.8,0.65,188.98419,47.174,7719,3095,1635,0.112195,2,1,11,109,5,823,300,54,53,0.55,500,3,0.616,0.036634,0.614,0.042715,187.361472,0,0,10840.377271,3008.630839,367,97840,1060622512,,,,,,,,,,,
2026-09-10T05:27:24.056Z,ang-vol,brein-01,1007,1,500,60,118,35,11,92,3,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.684,0.75,0.55,159.52924,53.99,6633,3215,1778,0.115962,2,2,11,114,4,784,300,58,61,0.45,500,3,0.708,0.035395,0.594,0.043089,149.444444,0,0,11075.261713,3126.859001,61,14981,165918496,,,,,,,,,,,
2026-09-10T05:27:34.417Z,ang-vol,brein-01,1008,1,500,60,114,35,13,80,9,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.648,0.95,0.65,163.141975,54.272,6723,3169,1674,0.113912,2,7,11,111,3,808,300,54,52,0.6,500,3,0.687333,0.036273,0.574,0.043388,148.455868,0,0,10963.222481,3076.487035,64,15067,165182873,,,,,,,,,,,
2026-09-10T05:27:45.911Z,ang-vol,brein-01,1009,1,500,60,118,35,10,90,6,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.576,0.85,0.6,176.635417,40.08,7479,3131,1699,0.114149,2,4,11,110,8,859,300,58,61,0.65,500,3,0.629333,0.034894,0.662,0.041504,172.854873,0,0,10885.533893,3047.10506,256,63278,688814814,,,,,,,,,,,
2026-09-10T05:27:56.407Z,ang-vol,brein-01,1010,1,500,60,108,35,7,79,10,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.562,0.6,0.75,174.27758,49.83,6891,2998,1588,0.114428,2,7,11,104,4,805,300,48,46,0.7,500,3,0.653333,0.03693,0.622,0.042545,158.72449,0,0,10399.747253,2908.706527,199,51231,532789452,,,,,,,,,,,
2026-09-10T05:28:07.889Z,ang-vol,brein-01,1011,1,500,60,112,35,12,85,3,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.542,0.75,0.7,187.800738,51.296,7250,3095,1921,0.114643,2,3,11,112,0,833,300,52,54,0.5,500,3,0.542667,0.038464,0.44,0.043554,181.071253,0,0,10653.431395,3009.560943,197,51817,552028855,,,,,,,,,,,
